Identifier,Label,Description,Created,Modified,History notes,Type,Parent identifiers,Parent labels,Mapping type,Mapped identifier,Mapped label,Mapped type
4,Paying for goods and services,,2013-04-03,2013-04-03,,Interaction,,,is part of,1072,Licences - licensed premises - off-sales,Service
4,Paying for goods and services,,2013-04-03,2013-04-03,,Interaction,,,is part of,1073,Licences - licensed premises - public houses,Service
4,Paying for goods and services,,2013-04-03,2013-04-03,,Interaction,,,is part of,1074,Licences - licensed premises - refreshment licences,Service
4,Paying for goods and services,,2013-04-03,2013-04-03,,Interaction,,,is part of,1075,Licences - licensed premises - restaurants,Service
4,Paying for goods and services,,2013-04-03,2013-04-03,,Interaction,,,is part of,393,Licences - public entertainment,Service
4,Paying for goods and services,,2013-04-03,2013-04-03,,Interaction,,,is part of,395,Licences - theatres,Service
4,Paying for goods and services,,2013-04-03,2013-04-03,,Interaction,,,is part of,1138,Litter enforcement,Service
4,Paying for goods and services,,2013-04-03,2013-04-03,,Interaction,,,is part of,397,Lottery licence,Service
4,Paying for goods and services,,2013-04-03,2013-04-03,,Interaction,,,is part of,766,Marine storage lockers,Service
4,Paying for goods and services,,2013-04-03,2013-04-03,,Interaction,,,is part of,679,Market event licence,Service
4,Paying for goods and services,,2013-04-03,2013-04-03,,Interaction,,,is part of,698,Marriage - historical searches,Service
4,Paying for goods and services,,2013-04-03,2013-04-03,,Interaction,,,is part of,874,Marriage renewal,Service
4,Paying for goods and services,,2013-04-03,2013-04-03,,Interaction,,,is part of,389,Massage and special treatment licence,Service
4,Paying for goods and services,,2013-04-03,2013-04-03,,Interaction,,,is part of,334,Memorial construction,Service
4,Paying for goods and services,,2013-04-03,2013-04-03,,Interaction,,,is part of,869,MOT testing,Service
4,Paying for goods and services,,2013-04-03,2013-04-03,,Interaction,,,is part of,336,Municipal golf courses,Service
4,Paying for goods and services,,2013-04-03,2013-04-03,,Interaction,,,is part of,839,Museum and gallery shops,Service
4,Paying for goods and services,,2013-04-03,2013-04-03,,Interaction,,,is part of,1050,Musical instrument hire,Service
4,Paying for goods and services,,2013-04-03,2013-04-03,,Interaction,,,is part of,873,Naming ceremonies,Service
4,Paying for goods and services,,2013-04-03,2013-04-03,,Interaction,,,is part of,876,Notice of marriage or civil partnership,Service
4,Paying for goods and services,,2013-04-03,2013-04-03,,Interaction,,,is part of,381,Nursing agency licence,Service
4,Paying for goods and services,,2013-04-03,2013-04-03,,Interaction,,,is part of,474,Parking permits,Service
4,Paying for goods and services,,2013-04-03,2013-04-03,,Interaction,,,is part of,1077,Performing animals licence,Service
4,Paying for goods and services,,2013-04-03,2013-04-03,,Interaction,,,is part of,910,Personal alcohol and entertainment licence,Service
4,Paying for goods and services,,2013-04-03,2013-04-03,,Interaction,,,is part of,431,Pest control,Service
4,Paying for goods and services,,2013-04-03,2013-04-03,,Interaction,,,is part of,375,Pet shop licence,Service
4,Paying for goods and services,,2013-04-03,2013-04-03,,Interaction,,,is part of,810,Petroleum storage licence,Service
4,Paying for goods and services,,2013-04-03,2013-04-03,,Interaction,,,is part of,764,Pilotage,Service
4,Paying for goods and services,,2013-04-03,2013-04-03,,Interaction,,,is part of,1057,Planning area search,Service
4,Paying for goods and services,,2013-04-03,2013-04-03,,Interaction,,,is part of,380,Poisons licence,Service
4,Paying for goods and services,,2013-04-03,2013-04-03,,Interaction,,,is part of,761,Ports and harbours - fork lifts - hire,Service
4,Paying for goods and services,,2013-04-03,2013-04-03,,Interaction,,,is part of,860,Premises licence,Service
4,Paying for goods and services,,2013-04-03,2013-04-03,,Interaction,,,is part of,634,Private hire drivers licence,Service
4,Paying for goods and services,,2013-04-03,2013-04-03,,Interaction,,,is part of,636,Private hire operators licence,Service
4,Paying for goods and services,,2013-04-03,2013-04-03,,Interaction,,,is part of,633,Private hire vehicle (minicab) licence,Service
4,Paying for goods and services,,2013-04-03,2013-04-03,,Interaction,,,is part of,1051,Private water supply analysis,Service
4,Paying for goods and services,,2013-04-03,2013-04-03,,Interaction,,,is part of,866,Registration - motor salvage operator,Service
4,Paying for goods and services,,2013-04-03,2013-04-03,,Interaction,,,is part of,485,Residential planning applications,Service
4,Paying for goods and services,,2013-04-03,2013-04-03,,Interaction,,,is part of,696,Riding establishment licence,Service
4,Paying for goods and services,,2013-04-03,2013-04-03,,Interaction,,,is part of,827,Sale of gifts and publications,Service
4,Paying for goods and services,,2013-04-03,2013-04-03,,Interaction,,,is part of,382,Scaffolding and hoarding licence,Service
4,Paying for goods and services,,2013-04-03,2013-04-03,,Interaction,,,is part of,37,School catering,Service
4,Paying for goods and services,,2013-04-03,2013-04-03,,Interaction,,,is part of,378,Scrap metal site registration,Service
4,Paying for goods and services,,2013-04-03,2013-04-03,,Interaction,,,is part of,682,Second hand goods licence,Service
4,Paying for goods and services,,2013-04-03,2013-04-03,,Interaction,,,is part of,909,Septic tanks and cesspits,Service
4,Paying for goods and services,,2013-04-03,2013-04-03,,Interaction,,,is part of,388,Sex establishment licence,Service
4,Paying for goods and services,,2013-04-03,2013-04-03,,Interaction,,,is part of,695,Skip operator licence,Service
4,Paying for goods and services,,2013-04-03,2013-04-03,,Interaction,,,is part of,521,Skip permits,Service
4,Paying for goods and services,,2013-04-03,2013-04-03,,Interaction,,,is part of,689,Skip services,Service
4,Paying for goods and services,,2013-04-03,2013-04-03,,Interaction,,,is part of,1086,Smoking ban,Service
4,Paying for goods and services,,2013-04-03,2013-04-03,,Interaction,,,is part of,644,Sports - facilities - information,Service
4,Paying for goods and services,,2013-04-03,2013-04-03,,Interaction,,,is part of,462,Sports - pitches and courts,Service
4,Paying for goods and services,,2013-04-03,2013-04-03,,Interaction,,,is part of,881,Sports equipment hire,Service
4,Paying for goods and services,,2013-04-03,2013-04-03,,Interaction,,,is part of,451,Sports facilities,Service
4,Paying for goods and services,,2013-04-03,2013-04-03,,Interaction,,,is part of,842,Sports grounds safety certificate,Service
4,Paying for goods and services,,2013-04-03,2013-04-03,,Interaction,,,is part of,647,Street collection licence,Service
4,Paying for goods and services,,2013-04-03,2013-04-03,,Interaction,,,is part of,471,Street parking enforcement,Service
4,Paying for goods and services,,2013-04-03,2013-04-03,,Interaction,,,is part of,400,Street trading licence,Service
4,Paying for goods and services,,2013-04-03,2013-04-03,,Interaction,,,is part of,678,Sunday trading notification,Service
4,Paying for goods and services,,2013-04-03,2013-04-03,,Interaction,,,is part of,680,"Tattooist, piercing and electrolysis registration",Service
4,Paying for goods and services,,2013-04-03,2013-04-03,,Interaction,,,is part of,1071,Temporary event notice,Service
4,Paying for goods and services,,2013-04-03,2013-04-03,,Interaction,,,is part of,1117,Tourist signs,Service
4,Paying for goods and services,,2013-04-03,2013-04-03,,Interaction,,,is part of,844,Track betting licence,Service
4,Paying for goods and services,,2013-04-03,2013-04-03,,Interaction,,,is part of,907,Transport tickets and passes,Service
4,Paying for goods and services,,2013-04-03,2013-04-03,,Interaction,,,is part of,387,Voluntary sector transport licence,Service
4,Paying for goods and services,,2013-04-03,2013-04-03,,Interaction,,,is part of,317,Wedding venues,Service
4,Paying for goods and services,,2013-04-03,2013-04-03,,Interaction,,,is part of,843,Weighbridge operator licence,Service
4,Paying for goods and services,,2013-04-03,2013-04-03,,Interaction,,,is part of,1078,Window cleaning business licence,Service
4,Paying for goods and services,,2013-04-03,2013-04-03,,Interaction,,,is part of,1079,Window cleaning employee licence,Service
4,Paying for goods and services,,2013-04-03,2013-04-03,,Interaction,,,is part of,699,Zoo licence,Service
5,Procurement,,2013-04-03,2013-04-03,,Interaction,,,,,,
6,"Providing access to community, professionals or business networks",,2013-04-03,2013-04-03,,Interaction,,,is part of,429,Accident reporting,Service
6,"Providing access to community, professionals or business networks",,2013-04-03,2013-04-03,,Interaction,,,is part of,225,Adult carers,Service
6,"Providing access to community, professionals or business networks",,2013-04-03,2013-04-03,,Interaction,,,is part of,700,Advice for young people,Service
6,"Providing access to community, professionals or business networks",,2013-04-03,2013-04-03,,Interaction,,,is part of,162,Advocacy for carers,Service
6,"Providing access to community, professionals or business networks",,2013-04-03,2013-04-03,,Interaction,,,is part of,728,Advocacy for social care clients,Service
6,"Providing access to community, professionals or business networks",,2013-04-03,2013-04-03,,Interaction,,,is part of,1123,Affordable housing,Service
6,"Providing access to community, professionals or business networks",,2013-04-03,2013-04-03,,Interaction,,,is part of,727,Alcohol advice and support,Service
6,"Providing access to community, professionals or business networks",,2013-04-03,2013-04-03,,Interaction,,,is part of,732,Alternative care providers,Service
6,"Providing access to community, professionals or business networks",,2013-04-03,2013-04-03,,Interaction,,,is part of,788,Animal inspection,Service
6,"Providing access to community, professionals or business networks",,2013-04-03,2013-04-03,,Interaction,,,is part of,77,Asylum seekers support,Service
6,"Providing access to community, professionals or business networks",,2013-04-03,2013-04-03,,Interaction,,,is part of,346,Business - business plans - advice,Service
6,"Providing access to community, professionals or business networks",,2013-04-03,2013-04-03,,Interaction,,,is part of,685,Business - exporters' forums,Service
6,"Providing access to community, professionals or business networks",,2013-04-03,2013-04-03,,Interaction,,,is part of,349,Business advice,Service
6,"Providing access to community, professionals or business networks",,2013-04-03,2013-04-03,,Interaction,,,is part of,690,Business awards,Service
6,"Providing access to community, professionals or business networks",,2013-04-03,2013-04-03,,Interaction,,,is part of,864,Business broadband campaign,Service
6,"Providing access to community, professionals or business networks",,2013-04-03,2013-04-03,,Interaction,,,is part of,1036,Business directories,Service
6,"Providing access to community, professionals or business networks",,2013-04-03,2013-04-03,,Interaction,,,is part of,350,Business grants,Service
6,"Providing access to community, professionals or business networks",,2013-04-03,2013-04-03,,Interaction,,,is part of,209,Care needs assessment,Service
6,"Providing access to community, professionals or business networks",,2013-04-03,2013-04-03,,Interaction,,,is part of,887,Careers advice,Service
6,"Providing access to community, professionals or business networks",,2013-04-03,2013-04-03,,Interaction,,,is part of,298,Carers support groups,Service
6,"Providing access to community, professionals or business networks",,2013-04-03,2013-04-03,,Interaction,,,is part of,53,Children's centres,Service
6,"Providing access to community, professionals or business networks",,2013-04-03,2013-04-03,,Interaction,,,is part of,1039,Children's hearings,Service
6,"Providing access to community, professionals or business networks",,2013-04-03,2013-04-03,,Interaction,,,is part of,1095,Children's Hearings - Supervision Requirement,Service
6,"Providing access to community, professionals or business networks",,2013-04-03,2013-04-03,,Interaction,,,is part of,870,Community safety,Service
6,"Providing access to community, professionals or business networks",,2013-04-03,2013-04-03,,Interaction,,,is part of,297,Community support groups and organisations,Service
6,"Providing access to community, professionals or business networks",,2013-04-03,2013-04-03,,Interaction,,,is part of,787,Consumer advice,Service
6,"Providing access to community, professionals or business networks",,2013-04-03,2013-04-03,,Interaction,,,is part of,163,Counselling,Service
6,"Providing access to community, professionals or business networks",,2013-04-03,2013-04-03,,Interaction,,,is part of,749,Countryside rangers,Service
6,"Providing access to community, professionals or business networks",,2013-04-03,2013-04-03,,Interaction,,,is part of,651,Debt counselling,Service
6,"Providing access to community, professionals or business networks",,2013-04-03,2013-04-03,,Interaction,,,is part of,299,Disabled people - employment advice,Service
6,"Providing access to community, professionals or business networks",,2013-04-03,2013-04-03,,Interaction,,,is part of,1099,Diversion from prosecution,Service
6,"Providing access to community, professionals or business networks",,2013-04-03,2013-04-03,,Interaction,,,is part of,730,Drugs advice and support,Service
6,"Providing access to community, professionals or business networks",,2013-04-03,2013-04-03,,Interaction,,,is part of,348,Economic reports and forecasts,Service
